Temperature_C,Humidity_pct,Occupants,Home_Size_sqft,AC_Hours,Fan_Hours,Fridge_Hours,WashingMachine_Hours,TV_Hours,Computer_Hours,WaterHeater_Hours,Previous_Day_kWh,Solar_Available,Weekday,Month,Daily_Consumption_kWh,Energy_Waste
25.5,57.8,4,1084,3.9,12.1,14.9,0.3,3.6,4.4,3.7,17.5,0,1,6,30.04,1
33.6,78.1,2,2195,0.3,3.6,13.4,2.7,2.6,0.0,1.4,22.8,0,1,3,27.93,1
25.0,86.6,1,1043,0.9,8.8,17.2,2.5,3.3,0.9,1.6,14.3,1,0,7,19.16,1
29.0,81.1,1,1739,4.9,13.8,20.0,0.7,2.2,0.0,1.1,29.3,0,1,12,31.55,1
37.5,54.3,2,586,2.4,8.7,17.4,0.8,3.7,0.5,0.5,25.1,1,1,12,19.88,0
28.9,54.8,5,1509,12.0,8.1,18.9,1.3,4.3,2.0,0.6,19.5,0,1,4,35.39,1
21.1,62.4,1,891,3.3,7.7,22.6,1.2,6.2,6.0,0.7,15.5,0,0,2,23.49,1
33.2,65.9,3,1134,3.4,8.7,24.0,3.3,3.1,5.1,0.8,13.6,0,1,7,30.73,1
31.2,47.9,1,797,2.3,6.5,21.2,0.0,0.3,4.9,0.1,17.6,1,1,9,16.61,0
31.6,54.4,2,1337,6.6,12.6,17.1,2.9,4.2,3.7,0.5,20.1,0,0,2,31.03,1
32.2,54.5,2,1038,4.7,8.7,15.7,1.1,1.5,0.5,1.0,25.2,0,0,2,27.79,1
24.5,54.7,2,1353,6.1,7.3,12.2,1.8,3.2,4.5,0.5,13.6,0,1,12,26.57,1
24.3,51.0,1,1149,5.0,6.5,21.5,2.8,2.6,5.1,0.4,13.0,1,1,9,24.26,1
29.7,68.8,3,1470,5.8,11.4,19.1,2.8,1.9,3.3,0.5,25.6,0,0,6,31.41,1
21.0,46.2,3,950,0.3,10.6,22.0,2.4,2.7,3.9,0.1,14.6,1,0,6,19.65,1
25.0,46.7,3,1223,3.6,10.8,22.1,2.1,5.7,1.9,1.0,21.2,0,0,10,28.94,1
34.4,77.0,1,400,3.1,6.9,23.1,4.6,2.0,5.4,1.2,20.8,0,0,9,27.44,1
23.0,56.5,1,1433,0.5,7.1,18.1,1.1,3.0,3.9,1.6,13.3,0,0,8,18.01,0
30.6,52.0,6,1085,5.2,8.1,21.4,1.1,3.2,3.4,4.1,23.4,0,0,8,35.47,1
34.0,57.4,3,1465,1.9,12.7,11.2,4.2,1.1,8.3,0.7,21.5,0,0,1,31.96,1
28.7,67.3,6,1419,3.6,8.3,15.7,5.0,2.6,3.2,1.5,8.3,0,1,5,33.22,1
26.9,70.5,2,1810,3.4,9.0,24.0,2.1,3.3,3.1,0.5,26.1,0,0,10,25.03,0
35.2,85.3,3,592,5.7,7.0,16.6,0.7,2.4,6.3,0.6,13.3,0,0,12,27.18,1
22.5,67.0,3,921,3.7,9.7,24.0,2.3,5.9,4.9,0.0,34.1,1,1,1,29.8,1
36.8,37.7,2,471,4.3,9.1,21.5,3.1,0.0,3.5,0.3,6.9,0,0,7,22.51,1
24.7,60.7,6,1066,4.7,4.2,17.6,0.7,9.4,6.4,0.3,18.3,0,0,9,26.74,0
29.1,42.5,5,1452,1.4,3.3,22.2,2.3,3.4,4.9,0.8,21.5,1,1,12,24.6,1
23.8,63.0,4,1336,6.3,6.6,23.7,0.8,0.4,4.0,3.5,4.8,0,1,8,29.51,1
23.9,62.4,3,1397,2.2,5.4,20.7,3.7,0.0,4.5,1.1,21.2,1,0,9,23.73,1
33.6,45.0,5,1719,2.0,12.1,24.0,0.5,0.0,3.9,2.2,14.5,0,0,8,24.45,0
29.3,82.1,6,1136,2.3,7.5,21.7,4.6,4.4,1.4,0.0,30.1,0,0,9,31.55,1
31.4,70.7,1,1061,1.3,16.5,18.5,0.3,5.1,5.1,3.7,27.1,0,0,8,29.72,1
22.8,81.4,5,1693,1.5,13.8,13.1,1.3,3.3,0.9,0.9,22.6,0,0,10,29.84,1
27.3,46.5,4,1696,4.2,7.9,13.4,1.4,4.4,0.8,1.3,7.0,0,0,11,26.67,1
23.1,77.7,1,400,2.9,5.2,15.0,1.1,1.8,4.6,0.2,15.3,0,1,6,20.81,1
28.8,68.2,4,1369,8.9,10.3,13.1,1.8,0.9,3.1,0.7,12.3,0,0,11,29.32,0
31.1,77.7,6,1610,2.3,8.2,13.1,2.5,4.2,0.0,0.0,15.2,1,1,7,22.62,0
31.3,73.9,3,1056,1.4,6.0,17.1,1.9,2.4,4.6,0.2,8.9,1,1,7,19.62,1
31.4,60.0,2,1158,3.7,4.3,17.3,0.2,4.3,3.4,0.3,23.8,0,0,11,27.51,1
25.9,51.5,5,1440,2.0,13.5,20.4,0.3,3.0,1.7,0.7,22.6,0,0,9,27.85,1
31.7,69.6,3,699,0.3,11.7,18.7,5.6,5.8,2.2,0.3,17.3,0,0,1,24.72,1
26.9,68.0,1,951,1.4,5.6,17.9,1.5,1.2,3.7,1.3,22.8,0,0,7,23.06,1
35.4,46.4,3,1011,2.9,6.4,14.8,2.7,0.7,3.8,0.3,12.7,1,0,6,18.88,0
28.2,44.1,2,989,11.1,10.0,24.0,3.6,5.1,2.9,0.3,17.6,0,0,5,34.77,1
34.6,95.0,5,1708,3.2,14.9,19.0,1.2,2.6,2.0,2.7,16.9,0,1,8,35.2,1
27.3,58.5,4,1659,1.1,5.4,15.2,4.9,2.2,2.8,0.4,31.0,0,0,12,27.1,1
32.1,44.2,2,933,3.2,1.9,17.4,2.5,4.4,4.6,0.5,16.2,1,1,5,23.13,1
30.0,45.8,6,2175,3.9,16.2,17.4,2.2,0.8,9.7,1.5,21.1,0,0,4,37.72,1
22.0,50.6,3,527,3.6,9.8,20.2,0.8,2.2,3.2,0.6,17.7,0,1,9,19.57,0
32.1,66.1,1,1337,5.4,8.6,17.5,0.2,0.2,1.7,2.2,21.0,0,1,5,27.45,1
24.6,48.4,4,942,3.0,10.9,18.6,2.3,4.7,1.4,1.2,22.9,0,1,10,24.07,0
20.5,69.8,4,849,5.6,11.8,19.1,1.0,4.8,2.5,0.2,21.0,0,1,9,25.86,0
29.6,54.3,3,1106,2.5,9.3,16.1,0.7,1.5,4.1,0.2,10.4,0,0,5,20.69,0
34.3,41.0,2,2006,0.9,5.1,20.5,1.0,2.2,2.9,2.2,16.3,0,0,6,26.11,1
32.5,80.5,1,1531,2.4,4.8,18.1,2.4,4.5,1.8,1.4,20.9,0,0,7,24.35,0
25.0,74.0,2,1063,6.6,7.6,17.3,5.5,5.2,3.9,0.5,35.2,0,0,7,33.43,1
20.9,66.8,6,951,0.4,6.0,13.6,0.2,5.4,3.9,1.4,17.6,0,1,1,23.96,1
16.2,79.7,1,1192,5.2,11.4,18.9,0.3,0.0,5.0,0.6,23.2,0,0,1,26.74,1
25.9,58.9,4,857,1.2,11.6,18.1,0.1,4.9,3.5,0.1,17.9,0,1,10,25.72,1
26.5,67.9,2,1943,1.2,7.4,18.8,0.9,3.2,1.0,1.1,9.9,0,1,2,23.37,1
28.2,41.6,1,764,0.4,9.6,13.3,0.2,1.8,5.5,0.0,30.0,0,0,11,23.35,1
34.8,41.5,3,527,4.5,4.7,13.8,1.5,4.5,7.6,0.2,24.2,0,0,12,27.43,1
28.0,74.6,4,1452,2.4,10.0,24.0,0.2,2.2,2.2,0.2,4.8,0,0,11,22.88,1
23.8,51.5,1,2504,3.2,6.2,17.7,4.1,3.0,3.7,1.1,13.3,0,0,9,27.23,1
23.6,68.7,3,1181,4.5,12.8,16.9,4.6,2.1,0.8,1.7,11.4,0,0,2,28.14,1
24.4,77.5,2,1039,1.0,7.1,17.3,0.5,3.2,5.7,0.0,18.8,0,0,4,23.84,1
25.8,57.3,4,1311,6.1,10.1,13.8,1.9,0.0,3.1,0.6,11.2,0,0,2,24.81,0
30.5,48.5,6,1168,1.1,8.6,11.8,1.8,6.5,3.5,2.3,16.2,0,1,5,33.6,1
27.4,60.2,2,1244,3.0,6.4,14.3,4.7,5.2,1.9,0.2,23.2,0,0,7,24.49,0
28.6,70.0,1,1614,1.9,6.7,15.9,2.9,2.8,3.8,0.0,19.8,1,1,11,21.92,1
29.4,80.6,1,1596,2.6,10.0,21.8,1.9,4.0,5.8,0.5,11.1,0,1,12,24.64,1
29.9,74.0,4,821,3.2,9.3,10.3,3.4,2.6,3.8,0.6,12.2,0,1,7,23.3,0
32.0,47.6,3,1131,2.5,9.9,21.6,1.7,3.4,2.1,2.1,17.5,0,0,8,28.92,1
34.5,80.5,1,1741,2.1,5.2,14.0,0.7,2.9,0.0,0.8,13.9,0,0,9,22.72,1
24.2,45.1,2,400,4.2,7.7,15.6,0.8,6.2,3.1,1.1,23.5,0,1,5,24.59,1
27.6,58.4,3,803,2.4,6.9,22.5,4.3,5.5,1.0,2.0,22.1,0,1,7,27.78,1
28.4,55.7,3,1319,2.3,12.0,19.4,1.1,0.3,0.4,2.1,8.3,0,1,6,22.76,1
28.2,50.8,4,1219,6.4,4.0,16.7,0.5,5.6,1.1,0.4,11.8,0,0,6,24.09,0
32.8,32.6,5,2074,3.2,12.9,22.4,2.8,7.1,2.9,0.6,15.3,0,1,3,31.43,1
32.4,37.4,6,1087,4.5,11.1,18.0,0.9,1.9,2.9,1.3,4.0,1,0,10,20.17,0
26.0,61.6,2,1858,0.7,6.2,18.9,1.7,4.5,3.3,1.2,23.6,0,1,2,24.24,1
36.9,54.4,2,1272,2.4,4.3,17.3,3.6,5.7,0.8,0.3,23.9,0,0,2,25.98,1
31.4,79.3,5,954,8.1,8.2,22.6,0.3,4.4,0.0,0.7,18.8,1,1,11,31.3,1
32.3,59.4,5,2010,0.9,7.0,21.6,2.1,1.7,0.0,0.5,14.3,0,1,10,24.97,1
26.1,53.6,5,970,8.6,9.4,17.2,1.2,5.3,2.3,0.5,17.6,0,0,6,29.47,1
32.7,65.8,5,1699,1.2,8.2,15.7,1.5,0.0,3.1,0.5,15.4,0,1,3,26.92,1
27.5,43.8,5,1588,2.7,7.7,14.0,2.4,6.1,0.0,1.6,21.9,0,1,2,27.7,1
24.5,78.3,4,1645,4.7,11.6,14.9,0.5,4.8,1.1,1.9,12.6,0,0,12,29.28,1
29.6,65.3,3,1280,4.9,6.9,18.1,2.8,9.7,3.6,1.3,12.9,0,0,6,30.22,1
24.2,87.8,4,1454,6.0,13.5,15.7,3.1,1.6,8.8,2.4,18.2,0,0,1,27.55,0
23.8,46.8,3,1533,0.9,10.7,22.4,0.2,1.5,2.1,0.3,7.9,0,0,11,19.33,1
31.1,38.9,4,1125,3.6,13.4,18.3,1.7,0.4,0.0,2.5,19.5,1,1,1,26.11,1
32.8,39.2,6,1169,5.2,12.3,11.8,1.5,3.1,2.2,0.8,29.8,0,1,12,35.4,1
25.8,71.0,3,970,2.2,11.3,22.4,2.8,2.5,3.4,0.7,11.3,0,0,1,24.57,1
33.6,58.8,6,1254,5.7,9.5,14.4,0.4,1.2,2.6,0.9,16.6,0,1,3,28.74,1
34.6,72.6,5,2042,2.6,7.1,17.4,0.9,0.0,6.8,0.2,20.1,0,1,11,30.25,1
34.5,48.9,6,1577,1.2,7.0,18.2,0.4,4.2,5.4,0.4,18.6,0,0,9,27.08,1
30.6,43.9,6,1356,6.9,10.7,21.1,1.8,3.4,4.6,1.9,8.8,0,0,7,32.76,1
27.6,52.7,1,771,3.6,11.5,20.5,4.5,2.1,3.7,1.9,17.2,0,0,8,23.4,0
36.3,58.1,5,1130,2.7,4.3,19.4,3.1,0.3,3.1,0.3,13.4,1,1,8,21.88,0
27.2,68.9,6,768,0.5,4.2,13.3,2.4,2.4,3.6,0.8,18.4,0,1,6,19.88,0
31.3,94.1,2,1063,3.7,15.2,12.4,2.7,1.8,2.4,1.4,12.1,0,1,10,28.36,1
34.4,75.2,4,1282,7.5,8.4,23.0,3.8,4.1,0.1,0.7,17.5,1,1,8,33.81,1
37.2,80.5,4,692,3.8,5.5,24.0,0.7,1.8,2.4,1.1,10.6,1,1,5,25.17,1
30.5,55.6,2,900,2.1,9.2,20.0,1.5,2.6,3.9,0.2,25.0,0,1,2,22.5,0
30.4,50.6,1,1416,1.7,4.4,24.0,0.8,4.6,4.2,2.8,13.2,1,1,2,20.39,0
31.6,46.1,1,1214,1.3,7.1,23.3,5.0,0.0,8.0,1.0,13.7,0,1,8,27.38,1
30.2,57.2,1,1016,3.9,5.8,12.9,0.5,3.3,2.3,2.0,14.9,0,1,1,24.29,1
34.5,48.2,1,1580,0.8,13.6,10.3,0.4,5.7,4.3,0.2,12.6,0,0,10,22.56,0
34.3,81.9,5,1576,0.3,11.4,21.6,1.7,7.9,3.5,0.1,13.9,0,0,2,28.06,1
37.4,68.7,6,400,0.9,8.9,17.5,0.6,1.7,0.0,0.1,23.7,0,0,7,27.37,1
29.0,40.1,6,1071,2.8,15.0,18.6,1.8,5.0,3.1,0.6,24.6,0,0,10,30.19,1
32.7,53.2,3,2091,0.9,12.0,18.7,1.3,5.3,3.6,0.1,22.0,0,1,10,30.37,1
25.9,86.1,2,1192,4.2,10.5,11.8,2.4,0.9,2.8,1.6,43.3,0,1,3,31.85,1
27.3,65.5,2,546,12.0,10.2,22.7,1.3,3.7,4.0,0.1,14.7,0,1,1,31.86,1
36.0,74.1,6,624,1.6,12.5,13.6,0.7,7.1,5.0,0.5,17.2,0,1,9,28.66,1
28.0,67.1,6,758,2.8,6.6,22.5,3.5,6.2,3.5,2.5,21.8,0,1,4,31.71,1
20.3,59.5,3,1629,2.5,9.9,15.8,0.2,1.8,2.9,1.1,4.0,0,1,12,21.03,1
26.7,25.0,6,1517,1.3,5.0,14.3,3.1,0.0,2.9,1.5,29.9,0,0,10,25.36,0
26.8,59.0,2,1152,4.6,12.5,24.0,0.8,3.5,2.3,1.1,26.9,0,0,9,27.99,1
20.6,36.5,5,899,2.5,10.9,18.4,6.5,2.2,5.4,0.4,23.5,1,0,9,24.9,1
30.2,72.2,1,693,6.1,9.4,19.3,1.8,0.0,5.1,1.8,20.4,0,1,8,29.76,1
33.2,65.0,5,1597,1.8,8.3,22.1,2.0,1.2,4.4,0.0,16.7,0,0,8,29.18,1
26.8,64.3,6,1706,3.3,9.1,16.1,0.4,2.3,3.7,0.9,35.5,0,0,6,31.76,1
33.9,82.1,1,635,3.9,6.7,17.3,2.3,1.2,7.1,0.2,18.9,0,0,12,27.07,1
19.4,70.0,2,2389,3.0,9.8,24.0,2.8,2.9,2.8,0.2,23.2,0,1,10,27.08,0
32.8,49.7,2,1718,4.6,7.0,20.1,2.5,2.6,1.0,0.2,32.7,0,1,5,30.48,1
29.2,72.9,4,1452,7.2,9.4,21.3,1.3,5.6,3.7,2.5,14.2,0,0,7,33.5,1
39.9,58.6,2,400,2.3,8.0,17.1,1.0,3.9,4.1,0.1,25.4,0,1,8,27.98,1
29.3,92.5,1,1734,0.5,12.6,20.9,4.3,4.6,3.4,3.1,8.9,0,1,10,26.21,1
29.1,52.6,3,1320,4.1,13.4,24.0,0.6,6.5,2.5,1.4,19.2,0,0,9,29.51,1
29.1,66.0,4,1740,6.4,13.0,19.9,4.1,7.2,2.8,0.4,5.2,1,1,7,27.85,1
27.6,56.0,2,963,2.2,9.0,16.2,0.7,0.8,5.3,0.2,22.0,0,1,12,24.69,1
27.4,62.3,2,581,1.1,1.9,21.2,0.3,4.4,0.3,0.0,14.5,1,0,4,15.84,1
32.5,67.8,2,1020,3.8,1.0,16.9,0.1,3.2,0.3,1.7,23.1,0,1,7,28.21,1
30.5,72.1,2,2038,0.3,9.7,17.3,1.5,4.1,3.2,0.2,30.3,0,1,3,27.29,1
30.7,45.4,5,1252,1.1,1.0,17.5,0.3,8.8,4.2,1.3,20.1,0,0,10,21.34,0
30.6,54.4,4,1311,3.3,6.3,18.9,1.3,5.9,3.3,0.9,26.9,0,0,5,30.92,1
26.0,71.7,6,948,2.5,7.0,16.7,2.5,6.1,4.8,1.1,17.8,0,1,11,27.45,1
38.2,64.9,2,1496,4.2,6.6,15.8,0.7,6.2,3.1,0.3,4.0,0,1,5,27.47,1
24.5,62.6,2,2349,1.1,1.0,13.9,2.1,4.6,0.7,0.2,20.5,0,0,9,20.34,0
33.7,45.1,5,1076,3.7,9.0,20.6,1.9,5.4,0.9,2.8,14.6,0,1,10,29.15,1
28.5,74.8,4,1043,2.6,7.5,20.1,1.5,3.3,0.1,1.2,5.4,0,1,12,26.83,1
34.2,42.4,4,422,1.1,8.3,13.0,1.8,2.1,4.4,0.4,9.4,0,1,12,20.61,1
28.2,80.3,5,1366,8.2,8.4,19.6,2.0,1.5,2.3,1.9,18.5,0,0,6,31.31,0
34.4,39.9,6,1337,1.2,6.7,21.9,5.1,6.3,4.9,2.1,13.1,0,1,3,34.43,1
31.6,86.0,1,426,7.2,6.6,19.1,3.2,7.3,2.9,5.0,17.7,0,0,8,33.12,1
34.8,58.8,2,1422,4.6,5.4,11.2,4.1,4.3,5.8,0.3,19.7,0,0,4,32.26,1
38.7,53.0,6,812,2.4,7.8,14.3,3.0,3.3,3.8,2.1,16.9,0,1,2,33.75,1
30.3,77.6,6,1874,3.5,6.4,17.6,3.0,3.2,3.9,0.8,26.0,0,0,5,34.51,1
30.1,53.8,1,1598,2.5,7.9,18.4,0.1,7.4,2.5,0.2,39.0,1,0,8,26.0,1
18.1,69.3,5,1258,0.6,3.7,9.3,1.1,2.6,4.3,0.5,5.9,0,1,11,16.53,0
29.4,67.0,2,663,4.6,7.3,21.9,0.8,5.8,4.6,3.3,14.3,0,1,2,31.76,1
33.6,59.4,2,1229,4.8,14.0,21.8,1.9,2.9,3.3,0.6,24.1,0,0,1,32.53,1
28.2,53.2,5,891,5.7,9.9,13.2,1.9,2.6,2.9,0.3,14.0,0,1,3,25.9,1
29.7,62.0,6,2076,0.5,13.7,19.6,0.6,5.8,2.7,0.3,14.9,0,1,2,28.51,1
28.6,46.5,2,1641,4.0,18.0,17.6,0.4,1.9,2.6,1.6,13.5,1,1,2,27.5,1
20.3,63.1,6,1389,1.6,17.2,12.0,1.4,0.0,4.7,0.6,13.7,1,1,9,20.86,0
33.4,75.2,3,998,4.1,9.7,11.4,0.4,5.2,2.3,0.8,27.5,1,1,4,25.91,1
26.0,52.9,6,1324,1.8,4.7,16.2,1.4,2.5,2.0,2.1,14.8,1,1,3,20.9,1
23.0,65.6,5,1025,2.2,10.6,15.0,0.8,5.9,7.2,1.4,33.7,0,1,8,30.75,1
34.0,62.5,4,2191,5.5,7.7,18.1,2.1,4.1,2.4,0.4,11.5,1,1,3,30.03,1
31.2,47.7,6,1468,4.4,10.9,12.0,1.9,5.4,5.4,0.8,20.8,0,0,6,30.87,1
32.0,66.3,6,764,1.7,11.8,20.4,1.5,3.3,3.0,2.7,8.7,0,1,9,29.89,1
30.0,95.0,1,712,4.8,10.6,20.2,2.4,6.0,1.5,0.1,25.9,0,0,1,26.34,1
26.3,50.3,6,1895,5.1,5.1,13.2,0.8,6.2,4.9,0.5,14.7,0,0,5,28.92,1
33.6,50.9,5,1298,4.9,9.0,12.6,0.5,5.1,0.9,2.6,13.8,0,0,10,31.73,1
25.3,86.2,2,1170,0.8,12.1,16.0,1.2,3.0,2.0,3.4,19.2,0,0,7,24.05,1
30.6,88.7,1,417,6.8,7.7,20.9,0.0,5.2,1.3,1.3,12.9,1,1,11,24.29,1
24.7,77.4,1,1557,3.1,11.2,21.4,4.2,4.8,3.5,0.6,17.5,1,0,2,25.39,1
24.2,65.3,6,603,0.3,12.7,20.5,4.0,0.6,5.4,0.1,36.9,1,0,12,24.9,1
33.2,63.0,2,1461,4.2,10.1,19.9,1.6,3.0,4.1,5.0,27.5,0,1,6,40.63,1
25.8,62.7,5,1436,2.6,2.9,19.7,2.1,4.4,1.2,2.4,24.9,0,0,2,27.25,1
36.9,71.2,5,1601,1.6,2.8,15.2,1.3,3.0,0.8,2.1,18.4,0,1,11,31.28,1
23.3,51.0,1,1374,4.6,4.7,16.2,0.2,1.0,3.5,0.7,8.3,0,0,11,17.13,0
34.4,59.7,4,1281,1.4,13.6,16.5,0.3,5.6,0.3,3.7,13.6,0,0,5,31.78,1
28.0,41.3,3,400,2.9,12.4,24.0,5.5,4.6,2.7,2.0,18.9,0,1,5,29.35,1
33.0,66.1,4,1135,1.1,7.8,20.9,1.2,4.9,2.5,1.4,13.5,0,1,1,23.32,0
32.7,34.0,3,1988,2.2,10.8,15.8,1.6,0.6,3.4,1.4,18.2,0,0,12,29.64,1
20.9,70.6,3,1348,2.4,8.8,15.9,1.5,5.2,5.6,1.0,17.2,0,0,10,28.99,1
32.3,51.4,1,1667,0.2,11.9,19.6,2.3,6.3,5.8,1.9,20.8,1,0,4,20.56,0
28.0,58.6,5,1266,7.8,11.3,21.8,0.4,2.7,1.7,0.2,17.6,0,0,7,29.87,1
25.1,95.0,5,1045,7.5,7.3,17.3,2.5,3.8,1.5,0.4,20.0,0,0,3,32.76,1
34.3,50.6,5,1377,2.8,6.4,18.6,3.2,4.2,3.9,1.1,18.5,0,0,2,30.1,1
31.2,51.1,5,659,1.8,4.4,8.0,0.7,5.0,3.5,1.8,22.1,0,0,5,28.53,1
31.4,69.5,6,1385,4.4,13.7,22.6,2.2,5.0,3.4,0.1,7.2,1,0,7,24.71,0
36.0,64.3,6,751,2.6,6.4,14.1,1.6,3.2,2.3,1.3,21.1,0,0,11,27.87,1
34.2,76.4,5,1700,5.3,9.2,17.3,2.3,3.8,2.7,1.3,23.1,0,1,10,39.23,1
29.9,70.8,2,918,7.7,10.5,21.2,1.7,0.9,5.1,0.6,5.1,1,1,11,25.52,1
25.7,71.5,5,1176,0.8,4.8,16.9,1.3,2.1,5.2,0.9,12.4,0,1,1,21.72,1
36.3,83.5,5,1052,6.4,7.7,19.9,2.6,4.1,4.1,3.4,25.2,0,1,2,36.63,1
26.4,56.5,3,619,1.3,12.0,22.2,0.3,2.5,2.5,3.0,4.8,0,0,2,27.4,1
22.0,60.7,3,1108,4.6,4.1,14.8,1.2,4.0,4.7,0.6,10.6,0,0,7,21.77,0
38.4,73.8,5,1401,2.6,5.8,14.7,2.7,3.3,4.9,0.8,9.9,0,0,4,32.32,1
39.2,66.0,4,1395,6.6,8.9,21.7,1.7,6.0,4.0,0.3,19.8,1,0,1,34.73,1
21.9,51.5,4,976,5.3,7.3,18.4,0.5,1.0,3.7,1.3,4.0,0,1,4,25.03,1
31.2,28.6,3,436,5.2,10.4,15.7,2.3,1.4,5.9,0.7,31.5,0,0,10,29.99,1
22.9,71.0,4,1394,3.7,11.9,10.6,2.3,6.3,3.3,1.1,16.9,0,1,10,31.48,1
32.5,63.9,3,2346,7.0,14.1,17.5,4.0,0.9,3.3,0.2,13.2,0,1,1,35.62,1
27.4,50.6,6,1796,5.0,7.5,16.4,0.9,0.8,1.2,2.0,15.8,0,1,6,30.5,1
23.0,66.1,6,1065,9.6,6.5,19.2,4.6,2.1,3.6,4.2,25.3,1,1,8,35.55,1
33.9,80.8,6,1298,0.4,7.3,18.9,4.0,2.1,1.9,1.1,24.6,1,0,6,26.59,1
25.4,51.5,5,1485,7.7,11.7,17.2,0.7,7.4,4.3,0.8,13.9,1,1,2,27.32,0
31.4,69.8,4,1128,7.2,6.5,16.8,0.9,5.5,3.0,0.5,14.4,0,1,12,30.79,1
26.4,56.4,5,1581,2.1,7.8,11.2,0.3,6.1,1.8,0.3,31.9,0,0,2,28.37,1
37.5,59.8,5,1695,4.6,8.8,18.0,1.9,2.8,2.6,2.0,22.1,0,0,8,35.15,1
34.5,52.6,5,1166,1.8,11.6,19.0,1.9,4.0,5.0,0.1,27.0,0,1,8,31.48,1
27.4,57.5,5,1318,3.3,10.8,11.0,1.1,8.2,6.9,0.6,24.8,1,1,12,26.46,1
19.4,68.2,4,2307,1.3,5.9,15.8,0.3,5.2,1.8,0.2,11.1,0,1,9,25.41,1
31.2,65.3,1,1014,2.8,17.1,18.5,6.0,3.8,0.8,0.3,23.3,0,1,4,27.45,1
25.1,70.2,4,1183,4.7,7.6,19.0,2.6,2.6,1.9,1.4,21.3,0,1,7,26.56,1
35.0,67.6,5,815,2.4,6.6,10.9,1.2,5.5,2.3,4.9,15.2,0,0,3,26.25,0
36.8,75.3,1,1540,2.3,10.1,21.8,5.5,5.2,5.0,2.5,14.9,0,0,4,33.94,1
29.5,81.1,4,993,8.1,11.8,21.8,0.7,3.2,0.8,0.7,20.6,0,0,12,32.17,1
33.7,66.9,3,801,6.1,4.3,19.8,5.6,0.0,3.7,1.3,22.0,1,0,2,28.62,1
23.3,73.1,5,1389,0.6,11.2,15.7,2.6,1.6,3.7,2.4,22.0,0,1,7,30.49,1
32.2,73.1,1,1125,3.0,9.9,20.0,1.0,0.9,4.9,1.6,24.9,0,1,9,25.96,1
37.1,71.7,5,981,4.7,7.7,19.0,0.8,2.3,3.2,0.8,33.5,0,1,9,35.96,1
23.0,61.9,4,1809,1.9,6.4,20.5,0.8,6.7,5.3,0.8,9.5,0,0,6,21.71,0
32.9,62.1,6,1817,5.6,7.3,15.1,2.5,2.3,1.0,3.2,19.8,0,1,9,38.66,1
30.6,59.2,3,1117,3.9,13.3,17.6,1.0,4.8,4.3,0.1,19.9,0,1,7,25.13,0
33.5,79.7,3,923,3.1,2.1,17.4,1.2,1.3,4.4,1.1,18.5,0,0,8,27.83,1
29.7,69.0,3,1446,1.7,11.1,20.8,4.0,4.0,3.1,0.2,24.4,0,1,7,31.35,1
29.0,68.5,4,1899,2.5,9.9,18.2,0.5,5.2,5.4,0.1,23.6,1,1,5,27.85,1
35.0,54.9,6,956,4.6,8.4,17.3,0.2,5.3,3.3,0.4,11.6,1,1,9,26.94,1
29.5,68.7,6,1106,4.2,10.5,15.3,0.3,3.2,1.1,1.5,16.9,0,1,10,27.06,1
31.6,76.3,4,861,5.7,8.2,13.4,2.9,5.9,3.9,1.8,4.0,0,1,11,28.92,1
22.9,44.7,3,799,4.8,14.6,13.8,4.2,2.1,0.8,0.1,19.7,0,0,11,25.44,1
31.2,67.4,2,672,0.5,9.1,19.1,1.9,3.6,1.3,1.3,25.7,0,1,11,22.07,1
32.5,86.0,6,976,6.2,9.4,18.1,0.8,0.0,0.4,1.3,11.5,0,0,1,28.58,1
28.6,48.4,6,533,4.6,7.7,13.6,3.3,2.8,0.0,0.2,20.9,0,0,8,27.77,1
29.1,56.9,6,1032,1.4,11.3,19.0,0.1,6.5,0.0,0.3,22.2,0,0,1,25.23,1
20.0,76.1,4,525,1.3,12.4,21.3,1.3,4.9,7.2,2.5,17.0,1,1,6,23.89,1
24.4,94.1,3,1031,2.0,8.5,14.6,2.8,3.4,2.8,0.1,12.1,0,1,3,22.97,1
28.0,60.9,3,661,1.3,6.7,18.8,0.7,3.6,6.6,1.3,6.9,0,0,11,21.12,1
27.8,75.6,5,685,2.0,8.2,21.5,1.7,1.7,5.1,3.1,18.3,0,1,1,28.55,1
39.5,40.1,2,508,8.9,8.9,12.6,0.3,1.9,2.1,0.3,31.2,0,1,1,31.86,1
32.9,44.1,6,1203,2.6,5.7,16.5,0.6,7.3,0.4,0.1,28.8,0,1,4,27.34,1
23.7,61.4,6,2028,5.4,6.1,17.6,4.6,0.7,4.1,0.2,16.0,0,0,3,29.41,0
39.9,68.8,6,1996,4.8,10.4,18.4,1.3,5.9,1.7,0.6,22.9,0,1,8,37.97,1
22.7,53.4,6,1480,1.5,8.1,23.8,0.4,4.8,2.9,0.6,28.0,0,0,9,28.63,1
23.9,80.9,6,1236,3.3,8.7,16.1,0.6,4.5,4.1,0.6,13.6,0,1,2,27.34,1
25.1,63.9,6,779,2.3,5.7,17.3,2.0,3.4,2.0,0.7,26.3,0,1,11,30.1,1
29.0,35.4,2,1913,7.1,9.1,22.6,1.3,4.0,4.7,0.3,9.1,0,0,9,28.16,1
